,img_name,img_source,fire,pos_y,pos_x,wind_direction,wind_strength
753,0753-524518_sat_17,DeepGlobe,True,52.0,112.0,0.6173687709907794,0.12307089105385677
754,0754-794214_sat_83,DeepGlobe,False,,,,
755,0755-76759_sat_87,DeepGlobe,True,244.0,126.0,0.8516408887875438,0.718338975690298
756,0756-428597_sat_81,DeepGlobe,True,181.0,79.0,0.3781000671804247,0.8654613511400984
757,0757-d256,RSSCN7,True,97.0,33.0,2.5975773657926724,0.6395172502376112
758,0758-e258,RSSCN7,True,190.0,195.0,2.812823020074776,0.4233478466192194
759,0759-a329,RSSCN7,True,208.0,158.0,1.381609418113718,0.8647500417876192
760,0760-d195,RSSCN7,False,,,,
761,0761-e038,RSSCN7,True,202.0,147.0,5.518661966801511,0.6297232787852663
762,0762-72807_sat_65,DeepGlobe,False,,,,
763,0763-919051_sat_33,DeepGlobe,True,165.0,165.0,2.4344136125582425,0.07813182155786219
764,0764-208495_sat_06,DeepGlobe,False,,,,
765,0765-524056_sat_24,DeepGlobe,True,191.0,108.0,2.0503556688542943,0.8281218420678411
766,0766-a134,RSSCN7,True,108.0,109.0,3.692876873395843,0.21136245849793533
767,0767-3484_sat_67,DeepGlobe,True,48.0,152.0,1.5551941293620075,0.34050540981953936
768,0768-b128,RSSCN7,False,,,,
769,0769-202277_sat_07,DeepGlobe,True,66.0,99.0,4.121790672593309,0.3563971254155153
770,0770-13415_sat_70,DeepGlobe,False,,,,
771,0771-162310_sat_34,DeepGlobe,True,154.0,136.0,4.024379134535235,0.683776061630606
772,0772-e378,RSSCN7,True,133.0,124.0,4.159517883972691,0.5292834989316375
773,0773-e303,RSSCN7,True,101.0,92.0,1.7021696111350249,0.7876681871707142
774,0774-71125_sat_70,DeepGlobe,True,121.0,104.0,1.5381548983972033,0.08361621961527993
775,0775-e326,RSSCN7,True,67.0,158.0,2.999983919450512,0.5903464934181971
776,0776-428597_sat_23,DeepGlobe,True,137.0,61.0,5.615237112371725,0.2406877331424866
777,0777-361129_sat_34,DeepGlobe,True,56.0,144.0,1.205076411915391,0.37461898126480625
778,0778-7906_sat_18,DeepGlobe,True,166.0,74.0,1.7650260214463216,0.6919459531449625
779,0779-428327_sat_21,DeepGlobe,True,233.0,73.0,5.045992224394521,0.7070135874414615
780,0780-122104_sat_52,DeepGlobe,True,114.0,224.0,5.505503929480571,0.6271293419321164
781,0781-749375_sat_57,DeepGlobe,True,176.0,128.0,5.214663274866948,0.7358604480908683
782,0782-334677_sat_71,DeepGlobe,False,,,,
783,0783-a037,RSSCN7,False,,,,
784,0784-586222_sat_12,DeepGlobe,False,,,,
785,0785-925425_sat_04,DeepGlobe,True,198.0,138.0,5.4493337942707605,0.703099828154723
786,0786-668465_sat_20,DeepGlobe,True,215.0,123.0,2.3885933672518145,0.14269768748132033
787,0787-624916_sat_45,DeepGlobe,True,145.0,169.0,4.683555630251662,0.6221860763444144
788,0788-174980_sat_34,DeepGlobe,True,146.0,41.0,4.870535328543408,0.677132825614844
789,0789-20187_sat_85,DeepGlobe,False,,,,
790,0790-e110,RSSCN7,False,,,,
791,0791-d263,RSSCN7,True,56.0,214.0,4.5479418840004175,0.13488328735255622
792,0792-428327_sat_77,DeepGlobe,True,81.0,179.0,5.805138734067423,0.47047736845969695
793,0793-749523_sat_72,DeepGlobe,True,208.0,37.0,2.7882176827565868,0.45231498073369086
794,0794-650253_sat_14,DeepGlobe,False,,,,
795,0795-400179_sat_52,DeepGlobe,True,36.0,57.0,0.8451659472189409,0.27746151130173013
796,0796-866782_sat_01,DeepGlobe,True,100.0,136.0,5.843924179141496,0.007876025525878405
797,0797-d219,RSSCN7,True,171.0,107.0,2.29369172227187,0.5958633246322306
798,0798-a361,RSSCN7,False,,,,
799,0799-122104_sat_51,DeepGlobe,True,206.0,67.0,6.009729461437569,0.9952351906700727
800,0800-524056_sat_88,DeepGlobe,True,67.0,232.0,2.389549068271675,0.6118554600552935
801,0801-277900_sat_56,DeepGlobe,True,195.0,173.0,6.2171947791480155,0.66828848999717
802,0802-753408_sat_60,DeepGlobe,True,154.0,147.0,4.06314822697116,0.4004139704602776
803,0803-612214_sat_38,DeepGlobe,False,,,,
804,0804-291214_sat_57,DeepGlobe,True,213.0,144.0,5.897787051999249,0.48545864856419535
805,0805-876248_sat_27,DeepGlobe,True,203.0,230.0,3.9194083550029646,0.10791613586317539
806,0806-736869_sat_16,DeepGlobe,True,94.0,64.0,1.08272840310821,0.49624059342952664
807,0807-176225_sat_77,DeepGlobe,True,18.0,69.0,3.6027050275859738,0.11461120580166201
808,0808-870705_sat_02,DeepGlobe,True,53.0,119.0,1.9894663074846985,0.5442799540194138
809,0809-202277_sat_04,DeepGlobe,False,,,,
810,0810-182422_sat_21,DeepGlobe,False,,,,
811,0811-202277_sat_86,DeepGlobe,False,,,,
812,0812-242583_sat_34,DeepGlobe,False,,,,
813,0813-873132_sat_57,DeepGlobe,False,,,,
814,0814-27460_sat_24,DeepGlobe,True,90.0,138.0,0.6597921856726334,0.48509511268066874
815,0815-202277_sat_25,DeepGlobe,False,,,,
816,0816-888343_sat_14,DeepGlobe,True,181.0,182.0,5.973578733724208,0.9121228506504209
817,0817-e291,RSSCN7,True,35.0,82.0,0.45384106493425425,0.7428331608142037
818,0818-143794_sat_23,DeepGlobe,False,,,,
819,0819-b165,RSSCN7,True,13.0,77.0,0.168067398244178,0.8462046641918333
820,0820-182422_sat_27,DeepGlobe,False,,,,
821,0821-361129_sat_40,DeepGlobe,True,88.0,205.0,3.1776424692945118,0.4904839568132246
822,0822-d119,RSSCN7,False,,,,
823,0823-688544_sat_75,DeepGlobe,True,83.0,221.0,4.994772971350343,0.4137077721149842
824,0824-a341,RSSCN7,True,227.0,85.0,5.924328051422159,0.7436899898319995
825,0825-e315,RSSCN7,True,152.0,63.0,0.02511316055785441,0.6923815245557509
826,0826-417313_sat_36,DeepGlobe,True,145.0,120.0,4.505199763929632,0.9376264235911154
827,0827-870705_sat_26,DeepGlobe,True,144.0,200.0,4.824686082355888,0.4823987783298449
828,0828-739760_sat_43,DeepGlobe,True,103.0,205.0,1.8828702996747608,0.8491607139355064
829,0829-126796_sat_70,DeepGlobe,False,,,,
830,0830-a129,RSSCN7,False,,,,
831,0831-122178_sat_14,DeepGlobe,True,206.0,19.0,5.208494214776323,0.2917497321258362
832,0832-a175,RSSCN7,True,198.0,142.0,5.6545104786426394,0.7927065539784921
833,0833-296279_sat_24,DeepGlobe,False,,,,
834,0834-174980_sat_11,DeepGlobe,True,110.0,40.0,5.9569943188961405,0.7641258425360667
835,0835-943943_sat_52,DeepGlobe,True,107.0,115.0,5.513329988235447,0.5586838339310788
836,0836-417313_sat_73,DeepGlobe,True,11.0,110.0,2.746411231791269,0.8298627643493273
837,0837-875328_sat_05,DeepGlobe,True,28.0,150.0,6.263195385142908,0.4045394502956807
838,0838-215525_sat_80,DeepGlobe,True,96.0,175.0,0.017654347430239716,0.6314552764531576
839,0839-850510_sat_54,DeepGlobe,True,109.0,211.0,1.1882840918075879,0.7220894451969708
840,0840-b021,RSSCN7,True,151.0,23.0,5.885487281228593,0.438237920602476
841,0841-443271_sat_74,DeepGlobe,True,187.0,185.0,6.137669196130341,0.6334665182114128
842,0842-825816_sat_22,DeepGlobe,True,21.0,105.0,5.5239435555456495,0.3901778062199212
843,0843-749523_sat_84,DeepGlobe,False,,,,
844,0844-6399_sat_86,DeepGlobe,False,,,,
845,0845-338661_sat_26,DeepGlobe,True,123.0,129.0,1.7991741326165585,0.3807328230631088
846,0846-352808_sat_03,DeepGlobe,True,179.0,242.0,5.920196428175174,0.6802229173548816
847,0847-170535_sat_56,DeepGlobe,True,193.0,128.0,0.045522624775454185,0.2623394275349432
848,0848-e327,RSSCN7,True,93.0,155.0,4.16975861012005,0.5008258497963632
849,0849-a285,RSSCN7,True,95.0,221.0,1.803769457860448,0.3344827336648032
850,0850-119079_sat_87,DeepGlobe,True,236.0,158.0,4.856703068874586,0.5135919668700941
851,0851-133209_sat_24,DeepGlobe,False,,,,
852,0852-a146,RSSCN7,False,,,,
853,0853-918446_sat_25,DeepGlobe,True,88.0,46.0,4.896868959859914,0.6617718311402475
854,0854-713813_sat_72,DeepGlobe,True,219.0,92.0,1.1247748432791949,0.8765044541821525
855,0855-880610_sat_31,DeepGlobe,False,,,,
856,0856-a257,RSSCN7,True,139.0,133.0,5.42987904277552,0.7501370059703532
857,0857-882451_sat_67,DeepGlobe,True,45.0,85.0,4.9611636586914125,0.22510802038916677
858,0858-774779_sat_52,DeepGlobe,True,88.0,73.0,6.272141124444564,0.6058381436263698
859,0859-d030,RSSCN7,True,191.0,182.0,2.4341489724614194,0.5704713908656728
860,0860-605764_sat_66,DeepGlobe,False,,,,
861,0861-858771_sat_30,DeepGlobe,True,208.0,179.0,3.102081745193483,0.7467232490604379
862,0862-524056_sat_77,DeepGlobe,True,175.0,84.0,5.059404615955301,0.3820314166008295
863,0863-134465_sat_68,DeepGlobe,True,136.0,69.0,6.095156033739656,0.2913245611014892
864,0864-691384_sat_44,DeepGlobe,False,,,,
865,0865-a287,RSSCN7,True,89.0,130.0,3.0380727361154136,0.418953004824536
866,0866-875328_sat_55,DeepGlobe,True,85.0,45.0,6.0001937252545146,0.275634340723935
867,0867-3484_sat_02,DeepGlobe,True,28.0,207.0,4.205848570228429,0.31139895274429563
868,0868-943943_sat_38,DeepGlobe,True,231.0,173.0,1.221521474917845,0.5653539507817852
869,0869-691384_sat_42,DeepGlobe,False,,,,
870,0870-b098,RSSCN7,True,167.0,88.0,1.9119657994332104,0.4191775743699745
871,0871-33573_sat_06,DeepGlobe,False,,,,
872,0872-978039_sat_52,DeepGlobe,True,41.0,116.0,3.932705449386987,0.41773482191314265
873,0873-299287_sat_27,DeepGlobe,False,,,,
874,0874-d054,RSSCN7,True,15.0,105.0,5.215512368779118,0.7103626993257637
875,0875-605764_sat_64,DeepGlobe,True,198.0,41.0,3.9201523729915473,0.6151891719516367
876,0876-a337,RSSCN7,True,86.0,27.0,4.142598442363182,0.5466430538187663
877,0877-739760_sat_55,DeepGlobe,True,177.0,98.0,1.9987649835996248,0.6731814557824651
878,0878-202277_sat_26,DeepGlobe,False,,,,
879,0879-877160_sat_71,DeepGlobe,True,106.0,183.0,4.6456316470539925,0.757421441791232
880,0880-d244,RSSCN7,True,25.0,134.0,2.6583183203788074,0.6088488517281938
881,0881-76759_sat_08,DeepGlobe,True,126.0,47.0,6.164592504165385,0.5152522002231847
882,0882-565914_sat_60,DeepGlobe,True,50.0,94.0,0.9729540931473393,0.32170790756635886
883,0883-96870_sat_84,DeepGlobe,True,19.0,133.0,1.4506919940921825,0.5183110200632604
884,0884-841621_sat_72,DeepGlobe,True,98.0,40.0,3.1951934760703673,0.814359139611293
885,0885-524056_sat_34,DeepGlobe,True,20.0,194.0,5.838227269970789,0.5642297994534373
886,0886-b311,RSSCN7,True,148.0,82.0,1.695477393162737,0.11992735229920387
887,0887-b106,RSSCN7,False,,,,
888,0888-361129_sat_72,DeepGlobe,True,54.0,76.0,0.09764408886699455,0.18999400144900186
889,0889-524518_sat_18,DeepGlobe,True,205.0,218.0,3.6063160056017383,0.31564800331756115
890,0890-226788_sat_60,DeepGlobe,True,111.0,124.0,3.7144758906169133,0.642135460326928
891,0891-784140_sat_32,DeepGlobe,True,226.0,174.0,2.0400020630251303,0.6236670442321466
892,0892-a206,RSSCN7,True,125.0,39.0,4.82984138059764,0.661884757708392
893,0893-174980_sat_70,DeepGlobe,True,58.0,69.0,1.079993573526896,0.5913689698556144
894,0894-b186,RSSCN7,True,147.0,81.0,1.0157741284557391,0.5131649346651811
895,0895-170535_sat_15,DeepGlobe,True,42.0,209.0,2.894579479516185,0.9962690003420237
896,0896-850510_sat_20,DeepGlobe,True,68.0,43.0,5.794475728127467,0.6541358632273248
897,0897-7906_sat_40,DeepGlobe,True,49.0,61.0,4.34605688252596,0.26902071806929434
898,0898-841621_sat_71,DeepGlobe,False,,,,
899,0899-119079_sat_37,DeepGlobe,True,207.0,120.0,3.06538074820275,0.12509668004302438
900,0900-875328_sat_75,DeepGlobe,True,44.0,86.0,2.540511164142659,0.19412838213795863
901,0901-772452_sat_24,DeepGlobe,True,40.0,160.0,2.8609786320971238,0.6720226225479049
902,0902-e074,RSSCN7,True,221.0,88.0,3.1861489204327036,0.6002522408127561
903,0903-749375_sat_65,DeepGlobe,True,102.0,25.0,0.11543117171592032,0.946737940199559
904,0904-417313_sat_28,DeepGlobe,True,120.0,91.0,4.6401264642054,0.9819499355592483
905,0905-612214_sat_16,DeepGlobe,False,,,,
906,0906-a348,RSSCN7,True,238.0,138.0,1.1921110743112087,0.60951697879686
907,0907-20187_sat_55,DeepGlobe,False,,,,
908,0908-524518_sat_38,DeepGlobe,True,126.0,127.0,1.9969575946783018,0.5914590496407648
909,0909-978039_sat_77,DeepGlobe,True,92.0,165.0,1.1627146256727487,0.6363391237721373
910,0910-650253_sat_50,DeepGlobe,False,,,,
911,0911-586222_sat_31,DeepGlobe,False,,,,
912,0912-a181,RSSCN7,True,64.0,50.0,2.26013407330211,0.7022819498144501
913,0913-111335_sat_07,DeepGlobe,True,12.0,56.0,4.423168700329986,0.7530587428239301
914,0914-210473_sat_86,DeepGlobe,False,,,,
915,0915-739760_sat_27,DeepGlobe,True,153.0,126.0,0.6671255621612762,0.015495892602010619
916,0916-215525_sat_13,DeepGlobe,True,30.0,136.0,6.245946882575772,0.15126071378989142
917,0917-134465_sat_23,DeepGlobe,True,223.0,118.0,5.175204546834663,0.41824042408810724
918,0918-866782_sat_08,DeepGlobe,True,126.0,242.0,4.846676972211132,0.42699195555441716
919,0919-943943_sat_63,DeepGlobe,True,17.0,167.0,1.9211995120427277,0.5058913873532517
920,0920-334677_sat_60,DeepGlobe,False,,,,
921,0921-784140_sat_74,DeepGlobe,True,43.0,181.0,4.213960932039055,0.2485036591026148
922,0922-774779_sat_66,DeepGlobe,True,32.0,153.0,0.5787745103913863,0.4231508877339903
923,0923-d395,RSSCN7,True,217.0,194.0,3.494434035995114,0.4779218095639281
924,0924-749523_sat_83,DeepGlobe,True,29.0,103.0,1.8686625076274888,0.45400643188309364
925,0925-d152,RSSCN7,False,,,,
926,0926-753408_sat_31,DeepGlobe,True,163.0,44.0,4.532384702121627,0.3769170623668192
927,0927-861353_sat_44,DeepGlobe,True,137.0,98.0,3.4701830775959444,0.32253262821877704
928,0928-882451_sat_58,DeepGlobe,True,108.0,134.0,1.0287477729016823,0.18332609730304777
929,0929-619800_sat_77,DeepGlobe,True,234.0,75.0,5.111401009759941,0.42096974965532175
930,0930-950926_sat_65,DeepGlobe,True,181.0,146.0,2.01494958247984,0.6396125076077577
931,0931-b251,RSSCN7,False,,,,
932,0932-255876_sat_73,DeepGlobe,True,177.0,125.0,3.3149427568649723,0.28470573716640735
933,0933-162310_sat_35,DeepGlobe,True,144.0,186.0,4.927132589998615,0.3033739022577311
934,0934-33573_sat_87,DeepGlobe,True,172.0,27.0,3.7173975634647825,0.7917903291092667
935,0935-d137,RSSCN7,True,172.0,206.0,1.5737326046112277,0.1011930544539223
936,0936-202277_sat_22,DeepGlobe,False,,,,
937,0937-524056_sat_30,DeepGlobe,True,11.0,185.0,3.733952576945925,0.8971914816308579
938,0938-d357,RSSCN7,True,27.0,33.0,4.999426959858714,0.20861357532819924
939,0939-875328_sat_74,DeepGlobe,True,148.0,14.0,5.662477150582996,0.6890314167905168
940,0940-152569_sat_02,DeepGlobe,False,,,,
941,0941-565914_sat_73,DeepGlobe,True,198.0,73.0,3.5162241809231705,0.5180033963154471
942,0942-565914_sat_82,DeepGlobe,True,230.0,111.0,2.902119749939561,0.6425513575750297
943,0943-162310_sat_17,DeepGlobe,True,190.0,111.0,5.6045292531174375,0.41496242676288914
944,0944-434243_sat_51,DeepGlobe,False,,,,
945,0945-202277_sat_57,DeepGlobe,False,,,,
946,0946-119079_sat_60,DeepGlobe,True,142.0,179.0,0.6036867220666601,0.7668824877837115
947,0947-739760_sat_86,DeepGlobe,True,63.0,164.0,3.346410104935073,0.5610957194615609
948,0948-a082,RSSCN7,False,,,,
949,0949-524518_sat_65,DeepGlobe,True,24.0,154.0,0.23127641804360954,0.7836606497403537
950,0950-518833_sat_78,DeepGlobe,True,155.0,152.0,2.4399485820945843,0.26433361790306364
951,0951-27460_sat_27,DeepGlobe,True,163.0,82.0,1.923450061440476,0.41461966044756227
952,0952-334677_sat_87,DeepGlobe,False,,,,
953,0953-825816_sat_50,DeepGlobe,True,103.0,106.0,5.986183163815255,0.06991879595431233
954,0954-534154_sat_45,DeepGlobe,True,92.0,135.0,2.435687006160017,0.586788857021703
955,0955-841621_sat_62,DeepGlobe,False,,,,
956,0956-76759_sat_70,DeepGlobe,True,28.0,237.0,3.0072531728635994,0.6149759633819486
957,0957-880610_sat_81,DeepGlobe,True,223.0,116.0,3.279834680222656,0.21321475500511555
958,0958-d147,RSSCN7,False,,,,
959,0959-a144,RSSCN7,True,134.0,62.0,3.1397154712671855,0.5687658115731282
960,0960-605764_sat_88,DeepGlobe,True,14.0,41.0,1.3647627789162615,0.7506552752986979
961,0961-7906_sat_67,DeepGlobe,True,31.0,115.0,0.8145393994645966,0.5898845327080693
962,0962-e306,RSSCN7,True,183.0,160.0,1.0217194022797198,0.45433327718539457
963,0963-534154_sat_57,DeepGlobe,False,,,,
964,0964-528163_sat_60,DeepGlobe,True,80.0,196.0,1.3057526255494096,0.8086603038456615
965,0965-918446_sat_24,DeepGlobe,True,69.0,121.0,1.614259370681132,0.5752932294382935
966,0966-772452_sat_13,DeepGlobe,True,164.0,179.0,2.71059404678281,0.5705012144959583
967,0967-784140_sat_67,DeepGlobe,True,12.0,107.0,3.221358010911711,0.5206922566514897
968,0968-778804_sat_66,DeepGlobe,True,180.0,82.0,1.7128463573696462,0.289479032929738
969,0969-e177,RSSCN7,True,109.0,174.0,3.4573753661324327,0.2765005529950002
970,0970-a234,RSSCN7,True,96.0,213.0,5.456259561752281,0.7925187975420493
971,0971-544537_sat_70,DeepGlobe,False,,,,
972,0972-838669_sat_35,DeepGlobe,True,121.0,175.0,5.510843562587371,0.25762450845654017
973,0973-d129,RSSCN7,False,,,,
974,0974-870705_sat_14,DeepGlobe,True,124.0,69.0,6.282158986775443,0.5979551840924313
975,0975-882451_sat_48,DeepGlobe,True,154.0,89.0,5.475865874529371,0.4778442031490641
976,0976-524518_sat_34,DeepGlobe,True,129.0,89.0,2.4739796605639013,0.05681455742866032
977,0977-691384_sat_45,DeepGlobe,False,,,,
978,0978-d368,RSSCN7,True,32.0,194.0,1.8625470317098656,0.7345327549571136
979,0979-134465_sat_66,DeepGlobe,True,72.0,112.0,0.7186930492112423,0.3742778254963237
980,0980-152569_sat_04,DeepGlobe,True,138.0,177.0,5.857847718451312,0.7163962284679457
981,0981-875328_sat_36,DeepGlobe,True,99.0,135.0,0.4699927421477752,0.19882670632341093
982,0982-20187_sat_35,DeepGlobe,False,,,,
983,0983-71619_sat_46,DeepGlobe,True,81.0,15.0,4.3319590594757384,0.8119585185337082
984,0984-713813_sat_11,DeepGlobe,False,,,,
985,0985-111335_sat_76,DeepGlobe,True,41.0,34.0,4.044403588035223,0.5781391287144132
986,0986-72807_sat_66,DeepGlobe,False,,,,
987,0987-876248_sat_68,DeepGlobe,True,194.0,190.0,5.6229774295885795,0.6000408043684284
988,0988-255876_sat_11,DeepGlobe,True,39.0,64.0,2.2989262180191816,0.7822738315084004
989,0989-20187_sat_78,DeepGlobe,False,,,,
990,0990-b049,RSSCN7,False,,,,
991,0991-866782_sat_12,DeepGlobe,True,132.0,222.0,0.9393973446163761,0.9532167069444215
992,0992-d208,RSSCN7,True,227.0,91.0,4.273574138874091,0.3551876856727664
993,0993-a034,RSSCN7,False,,,,
994,0994-784140_sat_61,DeepGlobe,True,159.0,133.0,3.991142695858506,0.7212672435187611
995,0995-a148,RSSCN7,True,134.0,235.0,6.223895246128986,0.5711160808657592
996,0996-848728_sat_68,DeepGlobe,False,,,,
997,0997-a397,RSSCN7,True,143.0,157.0,1.8080360361526828,0.5805157299875641
998,0998-427037_sat_85,DeepGlobe,True,39.0,125.0,1.5090659228898362,0.3824003357456996
999,0999-d167,RSSCN7,False,,,,
1000,1000-225945_sat_78,DeepGlobe,False,,,,
1001,1001-122104_sat_03,DeepGlobe,True,65.0,206.0,2.086326749557462,0.45355659960444605
1002,1002-e310,RSSCN7,True,114.0,84.0,2.9902641757209074,0.5199153290300137
1003,1003-612214_sat_18,DeepGlobe,True,153.0,122.0,4.428723327816483,0.4585707865617584
1004,1004-d009,RSSCN7,True,197.0,186.0,2.8096733426947753,0.6089538445922754
1005,1005-277994_sat_41,DeepGlobe,False,,,,
1006,1006-126796_sat_60,DeepGlobe,False,,,,
1007,1007-713813_sat_42,DeepGlobe,False,,,,
1008,1008-b039,RSSCN7,False,,,,
1009,1009-897901_sat_28,DeepGlobe,True,186.0,179.0,6.1098460505672785,0.27595166394856707
1010,1010-325354_sat_67,DeepGlobe,True,202.0,29.0,1.2388657744490572,0.5377752481915001
1011,1011-940229_sat_43,DeepGlobe,True,31.0,233.0,1.3717694234172861,0.8903986156198886
1012,1012-291214_sat_33,DeepGlobe,True,97.0,25.0,5.399046033126479,0.6413508560412297
1013,1013-749523_sat_30,DeepGlobe,True,103.0,163.0,4.481048240220765,0.479301515910246
1014,1014-280861_sat_23,DeepGlobe,True,225.0,78.0,0.13475085551997992,0.6562266336676088
1015,1015-a376,RSSCN7,True,146.0,231.0,4.5540573836341665,0.562025822959158
1016,1016-e133,RSSCN7,True,89.0,112.0,2.416040146406408,0.46980150910460344
1017,1017-172307_sat_04,DeepGlobe,True,135.0,32.0,4.851405432465922,0.7819611608804151
1018,1018-774779_sat_78,DeepGlobe,True,51.0,229.0,2.1018476299141375,0.8074309359748376
1019,1019-918446_sat_80,DeepGlobe,True,207.0,110.0,1.031082959217741,0.7218110124958178
1020,1020-739122_sat_13,DeepGlobe,False,,,,
1021,1021-126796_sat_46,DeepGlobe,False,,,,
1022,1022-255876_sat_41,DeepGlobe,True,24.0,60.0,4.750307315797669,0.8049762277335557
1023,1023-122104_sat_21,DeepGlobe,True,109.0,161.0,4.591613855490104,0.857912082074493
1024,1024-855_sat_51,DeepGlobe,True,82.0,134.0,2.364189075063291,0.9324511993503404
1025,1025-291214_sat_05,DeepGlobe,True,64.0,141.0,3.489409833130087,0.9469466772335811
1026,1026-428327_sat_16,DeepGlobe,True,83.0,108.0,5.330010367000507,0.8430065108483921
1027,1027-27460_sat_05,DeepGlobe,True,19.0,70.0,0.5065373936575951,0.08367770428075777
1028,1028-830444_sat_74,DeepGlobe,True,89.0,57.0,5.746789324454118,0.7201988261498719
1029,1029-176225_sat_20,DeepGlobe,False,,,,
1030,1030-27460_sat_60,DeepGlobe,True,62.0,199.0,1.3210180715446231,0.15758924481096553
1031,1031-713813_sat_80,DeepGlobe,True,23.0,123.0,4.266091361748309,0.6149611073401793
1032,1032-156574_sat_52,DeepGlobe,True,135.0,134.0,3.768555492800979,0.20002820448376174
1033,1033-a364,RSSCN7,True,215.0,238.0,6.20091576901138,0.07110027530681895
1034,1034-524518_sat_21,DeepGlobe,True,126.0,95.0,1.7371931436572443,0.5573392773839001
1035,1035-827126_sat_13,DeepGlobe,False,,,,
1036,1036-866782_sat_26,DeepGlobe,True,69.0,70.0,0.005750176464187375,0.41224261639263654
1037,1037-27460_sat_78,DeepGlobe,True,120.0,198.0,1.8472547812068503,0.10051215549161158
1038,1038-119079_sat_77,DeepGlobe,True,216.0,53.0,0.7723403348100699,0.5434644260612659
1039,1039-940229_sat_45,DeepGlobe,True,222.0,204.0,4.537732087099499,0.925271558789956
1040,1040-255876_sat_52,DeepGlobe,True,219.0,82.0,2.96204245295119,0.4132910988470929
1041,1041-778804_sat_33,DeepGlobe,True,193.0,68.0,1.6629290964472099,0.4116034943956384
1042,1042-774779_sat_37,DeepGlobe,True,196.0,154.0,6.011291768325687,0.43427637445296663
1043,1043-a149,RSSCN7,True,82.0,112.0,1.602124081260618,0.7934759726005685
1044,1044-544537_sat_61,DeepGlobe,True,171.0,183.0,0.6357633837019622,0.18090228431099936
1045,1045-210473_sat_36,DeepGlobe,False,,,,
1046,1046-b328,RSSCN7,True,216.0,31.0,5.004905772172941,0.6815314503280797
1047,1047-277994_sat_78,DeepGlobe,True,228.0,15.0,4.89500313118278,0.5636412838984859
1048,1048-71619_sat_61,DeepGlobe,True,58.0,116.0,5.297151741612603,0.5823784615182442
1049,1049-b110,RSSCN7,True,32.0,166.0,5.34570804853617,0.24402598520715646
1050,1050-439854_sat_76,DeepGlobe,False,,,,
1051,1051-524518_sat_87,DeepGlobe,True,130.0,14.0,2.5996346443945115,0.5197677052343814
1052,1052-119079_sat_80,DeepGlobe,True,185.0,145.0,3.3570387028441737,0.8081732000442299
1053,1053-170535_sat_63,DeepGlobe,True,89.0,90.0,6.266163221910312,0.3633054287453976
1054,1054-644103_sat_17,DeepGlobe,True,139.0,42.0,1.165350894794191,0.37875486812472126
1055,1055-d349,RSSCN7,False,,,,
1056,1056-825816_sat_18,DeepGlobe,True,227.0,214.0,1.1347506772225506,0.42893403733472213
1057,1057-882451_sat_81,DeepGlobe,True,161.0,78.0,2.717117217546926,0.09534738332469234
1058,1058-998002_sat_04,DeepGlobe,True,111.0,154.0,5.02592686856378,0.38173794065546574
1059,1059-d078,RSSCN7,False,,,,
1060,1060-148381_sat_61,DeepGlobe,True,187.0,169.0,4.458486850449308,0.5802261452565965
1061,1061-b232,RSSCN7,False,,,,
1062,1062-417313_sat_13,DeepGlobe,True,140.0,215.0,4.347444789101467,0.48794091074887563
1063,1063-740937_sat_08,DeepGlobe,True,132.0,193.0,3.8527361973273995,0.3506775442712321
1064,1064-749375_sat_00,DeepGlobe,True,11.0,72.0,3.11620564886944,0.6949458589337592
1065,1065-134465_sat_14,DeepGlobe,True,20.0,62.0,2.230865992661113,0.4932182770423604
1066,1066-a137,RSSCN7,True,190.0,15.0,4.803499854720147,0.45413708860816226
1067,1067-919051_sat_03,DeepGlobe,True,75.0,41.0,3.368272325018899,0.8505412160056989
1068,1068-715846_sat_21,DeepGlobe,True,28.0,125.0,3.347713425197316,0.43513186566061113
1069,1069-a204,RSSCN7,True,176.0,44.0,0.05248929803248712,0.866890595824985
1070,1070-3484_sat_48,DeepGlobe,True,39.0,210.0,0.24603333664358232,0.1911109509540353
1071,1071-810368_sat_44,DeepGlobe,True,216.0,84.0,2.399900434756464,0.9366654978697108
1072,1072-242583_sat_12,DeepGlobe,False,,,,
1073,1073-126796_sat_63,DeepGlobe,False,,,,
1074,1074-202277_sat_87,DeepGlobe,False,,,,
1075,1075-72807_sat_45,DeepGlobe,False,,,,
1076,1076-838669_sat_56,DeepGlobe,False,,,,
1077,1077-3484_sat_82,DeepGlobe,True,85.0,57.0,4.384780998630709,0.020527558130517265
1078,1078-810749_sat_56,DeepGlobe,True,180.0,66.0,0.7614951539734737,0.24424494901473592
1079,1079-417313_sat_18,DeepGlobe,True,176.0,195.0,0.6276470099017287,0.8443459046933263
1080,1080-899693_sat_50,DeepGlobe,True,174.0,191.0,0.6127807391618812,0.5139761665417973
1081,1081-162310_sat_08,DeepGlobe,True,204.0,244.0,0.16973455014633818,0.13912160750007557
1082,1082-739760_sat_78,DeepGlobe,True,130.0,51.0,0.15036316110218337,0.35242139253658333
1083,1083-400179_sat_77,DeepGlobe,False,,,,
1084,1084-524518_sat_35,DeepGlobe,True,223.0,148.0,2.401529858679757,0.7402531047258034
1085,1085-736869_sat_30,DeepGlobe,True,237.0,150.0,5.536038780313851,0.39851750195895275
1086,1086-b278,RSSCN7,False,,,,
